owner_id;owner_username;is_verified;profile_pic_url;shortcode
53907266945;ffmeliponario;False;https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/345525982_245424391478173_4504763112129878287_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gFjMgY6MP32bIuy1lqBn7sVZx-0OGx5eKLNEfbQw4sTqVRCc4RMHKGeNt0fiKxMl8U&_nc_ohc=tGZLRECDxZ8Q7kNvwGoUroB&_nc_gid=opew1hwa719JLKWZEkQezQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af06ri0AOJ8LJsqg1ihk8IOI3ez9cjECUlmWDiCYTgXNoA&oe=69E962F5&_nc_sid=10d13b;DJ48NUpJ544
1423591312;gabiamendess;False;https://scontent-ord5-2.cdninstagram.com/v/t51.82787-19/630136978_18566290009039313_4329489332219894323_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFjMgY6MP32bIuy1lqBn7sVZx-0OGx5eKLNEfbQw4sTqVRCc4RMHKGeNt0fiKxMl8U&_nc_ohc=fvwuHe8qFZkQ7kNvwGe1GAf&_nc_gid=opew1hwa719JLKWZEkQezQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af31ouvpFTFeBkZRbAuYQxnoLRaWYWrOFxEC51OJ6JXpUQ&oe=69E95806&_nc_sid=10d13b;DJ48NUpJ544
12158251302;mocellinjessica;False;https://scontent-ord5-1.cdninstagram.com/v/t51.82787-19/618800142_18164396287403303_7757916067638939290_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFjMgY6MP32bIuy1lqBn7sVZx-0OGx5eKLNEfbQw4sTqVRCc4RMHKGeNt0fiKxMl8U&_nc_ohc=qYf_EI4RtSwQ7kNvwHLmvIC&_nc_gid=opew1hwa719JLKWZEkQezQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1xuQg_ObBP4HI2rJs00UpB-vdf6mLaUWdA0gnJn8T7Yw&oe=69E97348&_nc_sid=10d13b;DJ48NUpJ544
56807711677;pedropmoro;False;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-19/670971053_18005244899895678_2346315854519138983_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDYwLmMyIn0&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gFjMgY6MP32bIuy1lqBn7sVZx-0OGx5eKLNEfbQw4sTqVRCc4RMHKGeNt0fiKxMl8U&_nc_ohc=amcMIsnbwoQQ7kNvwEcriZn&_nc_gid=opew1hwa719JLKWZEkQezQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af37fMOHaKT9dU-A_s8OHvsEwToP4qZcSHHcimpaRzj9Hg&oe=69E95E97&_nc_sid=10d13b;DJ48NUpJ544
752317260;mafeliciasouza;False;https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/404588547_1027889951764513_748689051620451422_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=s1UtpmSNNiEQ7kNvwG1wX8S&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2H1vubHL_sstIqyT-eee81hpXwu4Jm3Ke7URkQGOTI-Q&oe=69E95C1D&_nc_sid=10d13b;DJ4ofY6Jf56
6097111454;ratonolixo;False;https://scontent-ord5-2.cdninstagram.com/v/t51.82787-19/658856949_18364352005207455_626964041393880329_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=DnF0E0vcauwQ7kNvwHd_R4T&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2Ql-XxBsyemM5EPXqf3NxQ7rdFQExjoQg2DKipGEnkRg&oe=69E970D8&_nc_sid=10d13b;DJ4ofY6Jf56
51602328466;anapaulalopes2022;False;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-19/657714326_18050582942720467_4994493641287908521_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=RxxqIM9mG7YQ7kNvwFK6ILX&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0sOncqPthdbxb1GmZBbl8e2qqxsW9rI5YbZ52Yq8Lm8A&oe=69E95857&_nc_sid=10d13b;DJ4ofY6Jf56
28125444564;julianacorreatl;False;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-19/639569461_18096933808940565_7109557407817124215_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=jhdD3598xdcQ7kNvwHsbFX3&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1mbzY6rhCrNGal7_0yK6mS9Rddhl6NFtZnx3OA8PRmEw&oe=69E954B3&_nc_sid=10d13b;DJ4ofY6Jf56
3125392514;luisa_mantelle;False;https://scontent-ord5-1.cdninstagram.com/v/t51.82787-19/516300964_18411754036104515_5325213186162259997_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=EdWAVGuV2zQQ7kNvwEw9Ui4&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3P7l_BDm-KyMifwIcAECnShsuAmCxCKErk-Gr_HNrXGw&oe=69E96F10&_nc_sid=10d13b;DJ4ofY6Jf56
4921054014;lipaojs;False;https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/19984485_1215400118569870_7024696802502770688_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gExra5ubBpP3UOebui9hYBMnqFVPbjv4rlzrt7wKdJb4Bv-hqFpDy6WfoZGxG7jx_Q&_nc_ohc=_-C4aCrgTZ0Q7kNvwGhUAmU&_nc_gid=60Mpi94dn9g-3JXRbb3kHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1riUcaBNhM1FEiIRelgR5o7OSsY3vHxGdAU7J7s9pnfg&oe=69E968FC&_nc_sid=10d13b;DJ4ofY6Jf56
